video_id,source_dataset,label,old_split,semantic_group_id,group_method,status,exclusion_reason,new_split,m1_cache_available,m3_cache_available
hockey_hockey_000267_2e13bcafb08a,hockey,0,train,pcg_08249448576f4f66,perceptual-candidate connected component; reviewed distinct edges dismissed,excluded,candidate_component_label_conflict,excluded,True,True
hockey_hockey_000012_6e9ed6643e6a,hockey,1,val,pcg_6ab31f5dd50b4bda,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_000902_75e898729c61,movies2,1,val,pcg_895e0c96fba8836f,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,val,True,True
rwf2000_rwf2000_001660_9290acebb067,rwf2000,0,val,pcg_797d26f23ff9e034,perceptual-candidate connected component; reviewed distinct edges dismissed,excluded,candidate_component_label_conflict,excluded,True,True
rwf2000_rwf2000_001666_638eea6f371a,rwf2000,1,val,pcg_c399522023357219,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,val,True,True
hockey_hockey_000289_e14378293330,hockey,0,val,pcg_a6b2dc9a61fb1166,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_001265_ad2034488aaa,movies2,0,val,pcg_41b7a04c2bce4cbc,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_001178_01eea687a7e4,movies2,1,val,pcg_223fd2e885ed3a92,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
hockey_hockey_000379_90927a87f372,hockey,0,val,pcg_08249448576f4f66,perceptual-candidate connected component; reviewed distinct edges dismissed,excluded,candidate_component_label_conflict,excluded,True,True
hockey_hockey_000288_1ab1d078550f,hockey,1,val,pcg_96a8fc72b3d47506,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,test,True,True
surv_fight_surv_fight_001906_5e72fd9e91bf,surv_fight,1,val,pcg_ea4a7033dc170cdb,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
rwf2000_rwf2000_001810_a80be1b553e9,rwf2000,1,val,pcg_36f37de42b5bec8d,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
surv_fight_surv_fight_001780_bf4079b52f25,surv_fight,0,val,pcg_3c40c20df2bd586b,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,val,True,True
movies2_movies2_000761_efc9751f0d41,movies2,1,val,pcg_fc5adc0494c7f83d,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
rwf2000_rwf2000_001851_de018db287e7,rwf2000,1,val,pcg_797d26f23ff9e034,perceptual-candidate connected component; reviewed distinct edges dismissed,excluded,candidate_component_label_conflict,excluded,True,True
surv_fight_surv_fight_001962_ce9fb1783dce,surv_fight,1,val,pcg_23529a9d4207d2cc,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_000693_307060904ca1,movies2,1,val,pcg_e14b2ecf0bf18082,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,val,True,True
movies2_movies2_000891_cda09d628df9,movies2,1,val,pcg_4a4a41ac6171cb06,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
rwf2000_rwf2000_001718_159bb8689329,rwf2000,1,val,pcg_207f9095dba7a7f3,perceptual-candidate connected component; reviewed distinct edges dismissed,excluded,candidate_component_label_conflict,excluded,True,True
movies2_movies2_000743_de292aa711eb,movies2,0,val,pcg_5f8781e313ddd538,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
hockey_hockey_000364_16790bb70b03,hockey,1,val,pcg_e04763397100889c,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,val,True,True
movies2_movies2_001322_81290b15cf51,movies2,0,val,pcg_3df7fd7730d87ce2,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,val,True,True
movies2_movies2_000964_ebf5c0bd32a6,movies2,1,val,pcg_980e1c787a8c7b41,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_001230_7a7205c08b5f,movies2,1,val,pcg_015ad4d98431907e,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
violent_flows_violent_flows_001610_d03192cce173,violent_flows,1,val,pcg_e1de5373668aa071,perceptual-candidate connected component; reviewed distinct edges dismissed,excluded,m3_cache_unavailable,excluded,True,False
movies2_movies2_001220_d3a100473d14,movies2,1,val,pcg_611a51ff348498f8,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
rwf2000_rwf2000_001749_68c3e3aa71ea,rwf2000,1,val,pcg_2fe58a5b3fa63416,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,test,True,True
movies2_movies2_000565_3597893eb912,movies2,0,val,pcg_c2ac48f2fd5dee6e,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
hockey_hockey_000264_768226ad3d62,hockey,0,val,pcg_08249448576f4f66,perceptual-candidate connected component; reviewed distinct edges dismissed,excluded,candidate_component_label_conflict,excluded,True,True
movies2_movies2_000517_47c9c8975774,movies2,1,val,pcg_ac5e485b8feed83b,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_001283_bf63da4ba4b1,movies2,1,val,pcg_dda4a3b518918a85,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_000851_7b1fa134185b,movies2,1,val,pcg_3e2328feb9a9bbc1,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
violent_flows_violent_flows_001585_35ade1ca084e,violent_flows,1,val,pcg_7ef2f6bb2800dff4,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
rwf2000_rwf2000_001694_9a90ee9ce551,rwf2000,0,val,pcg_797d26f23ff9e034,perceptual-candidate connected component; reviewed distinct edges dismissed,excluded,candidate_component_label_conflict,excluded,True,True
movies2_movies2_001416_eee05eff920f,movies2,1,val,pcg_44fd0abb40de992b,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_001410_28df8753102f,movies2,0,val,pcg_dc3d67d15c5efdc2,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_001184_da12c6c5cdfe,movies2,1,val,pcg_aa01ec560f3e83ad,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_000831_dd2d7cba2f76,movies2,0,val,pcg_312aebff683bad12,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
violent_flows_violent_flows_001616_4b050308a78f,violent_flows,1,val,pcg_16736436a2162936,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_001500_16507a2f277e,movies2,0,val,pcg_3f584e21aab19fd4,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,val,True,True
movies2_movies2_001089_bba18868959e,movies2,1,val,pcg_c6b024157247c639,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,val,True,True
movies2_movies2_000633_3caf2516136a,movies2,1,val,pcg_2cca2f330e0ca6de,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,test,True,True
rwf2000_rwf2000_001808_dabcf4da21d9,rwf2000,1,val,pcg_97c1eadbe20bb2f3,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_000561_4ea85c5c34d1,movies2,1,val,pcg_55cd68bf486f3799,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_000866_b37a6a8684a3,movies2,1,val,pcg_4532450df2e9144d,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_001368_baa228ca73c0,movies2,1,val,pcg_0d89581dde5e704b,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
hockey_hockey_000447_67749e00f860,hockey,1,val,pcg_1301dafe0f7d7860,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
hockey_hockey_000151_dd1a39dd8104,hockey,0,val,pcg_bab919a0199f1712,perceptual-candidate connected component; reviewed distinct edges dismissed,excluded,candidate_component_label_conflict,excluded,True,True
movies2_movies2_001049_a66277a879f5,movies2,1,val,pcg_09b4f640cc5e7d17,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,test,True,True
rwf2000_rwf2000_001679_5182d8600079,rwf2000,0,val,pcg_6c19147caccfd814,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
surv_fight_surv_fight_001989_3855966a4b5e,surv_fight,1,val,pcg_e57be474edfceebf,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,test,True,True
movies2_movies2_001446_9662b1c29505,movies2,0,val,pcg_67e2f9d4db78be2f,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,val,True,True
movies2_movies2_001154_2aac9c716ade,movies2,0,val,pcg_896c681259e52e51,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
rwf2000_rwf2000_001701_6975fd532579,rwf2000,0,val,pcg_dd4507311d4f2ead,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_001181_fd88b1babf94,movies2,0,val,pcg_044f55cdef21ef80,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_000962_cf397f39f86d,movies2,0,val,pcg_e20179fb55b6abe9,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,val,True,True
movies2_movies2_001452_d03845d64355,movies2,1,val,pcg_d52360b780d1493d,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
hockey_hockey_000238_20887a08ca3c,hockey,1,val,pcg_4fbd94a6b7d642ab,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,val,True,True
hockey_hockey_000020_658d1a4376cb,hockey,0,val,pcg_8cff126f6a8a016d,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_001280_c38c330170f8,movies2,0,val,pcg_f64cf4724a7ff509,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_000627_5dab4dddd668,movies2,1,val,pcg_96530c29b37f0895,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_001167_563530d5bd91,movies2,0,val,pcg_3d68c75219c272c5,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_000835_e8390f9cb715,movies2,1,val,pcg_ebcc321b6d102313,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
hockey_hockey_000350_fee827923143,hockey,1,val,pcg_e41c53c0f169da74,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
violent_flows_violent_flows_001607_9d3d1eac49df,violent_flows,1,val,pcg_0b20d18034ed973e,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
rwf2000_rwf2000_001668_09bd1506fe5a,rwf2000,1,val,pcg_207f9095dba7a7f3,perceptual-candidate connected component; reviewed distinct edges dismissed,excluded,candidate_component_label_conflict,excluded,True,True
hockey_hockey_000201_c1c7c20c5842,hockey,0,val,pcg_a33c788149d73cd3,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,val,True,True
surv_fight_surv_fight_001871_a98069de2a3d,surv_fight,1,val,pcg_c1f597da8eb33972,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_000897_5e6be4bc1d7f,movies2,0,val,pcg_e5728d249ada9129,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,val,True,True
movies2_movies2_000512_d9e6ce8d6dde,movies2,0,val,pcg_9740170506f9827c,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
surv_fight_surv_fight_001881_50fff542420f,surv_fight,1,val,pcg_9c7d0ae84063c175,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_001204_c72f153cf7f6,movies2,0,val,pcg_58014c120719dda3,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,test,True,True
surv_fight_surv_fight_001877_f5d4557ff6d4,surv_fight,0,val,pcg_d167604740c72a8a,perceptual-candidate connected component; reviewed distinct edges dismissed,excluded,m3_cache_unavailable,excluded,True,False
movies2_movies2_000511_8af27055f3f1,movies2,0,val,pcg_d76da83dfefc0ed8,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_000656_270c5a7bec03,movies2,0,val,pcg_dbff602aeb2c7c19,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,val,True,True
hockey_hockey_000400_17141b385339,hockey,0,val,pcg_d1cc381aa718ce51,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_000764_125296e154f7,movies2,0,val,pcg_d001167885610d66,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
surv_fight_surv_fight_001893_3edea8f75491,surv_fight,0,val,pcg_457485c75930db28,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_001032_62adfaa2121a,movies2,1,val,pcg_0fc8a6b71aea7522,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
hockey_hockey_000456_e09caa7f260c,hockey,1,val,pcg_dc55c172bbbcf13b,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,val,True,True
movies2_movies2_000854_0b207c72757b,movies2,0,val,pcg_7ac5c16703d219d4,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
rwf2000_rwf2000_001693_8e6ca1b1a69c,rwf2000,1,val,pcg_19f36bce39860f1c,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,val,True,True
movies2_movies2_000842_66ee4e5385d3,movies2,1,val,pcg_925c2f1e2fde5af0,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
hockey_hockey_000270_68fdb256218a,hockey,1,val,pcg_da00b2cf80268587,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,val,True,True
violent_flows_violent_flows_001549_ac48b3ce0042,violent_flows,0,val,pcg_c7269734c6cdd104,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,test,True,True
surv_fight_surv_fight_001845_136b15cce116,surv_fight,0,val,pcg_8d90ab5a4007bbfb,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,val,True,True
movies2_movies2_000503_f8ffae82f70c,movies2,0,val,pcg_4f21405c0b75c37b,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,val,True,True
movies2_movies2_000960_2ecbf50df8e9,movies2,0,val,pcg_98313b9a6ecbb249,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,val,True,True
movies2_movies2_000594_8d65324188be,movies2,1,val,pcg_1644591de6fe4e43,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,test,True,True
hockey_hockey_000187_61bbfe08f5c6,hockey,0,val,pcg_00ee82e7e40bdd5d,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
surv_fight_surv_fight_001867_6f6bd11771eb,surv_fight,1,val,pcg_a03557bb2d61ec1f,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_001313_0698db4a172d,movies2,1,val,pcg_50d6aec996cccf96,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_000975_b39a8c0d4ebe,movies2,1,val,pcg_8d12e70ea33935b4,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_000915_e7599ed475ba,movies2,1,val,pcg_7d895c2b84f04c50,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_000931_d87c4e269f82,movies2,1,val,pcg_3ebcbd19067b6dd4,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_001386_85d57b8cfe5e,movies2,1,val,pcg_416ade6827a7823d,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_000805_14e8aa633268,movies2,1,val,pcg_4199e52aa67e5397,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
hockey_hockey_000116_f2113ced50ba,hockey,1,val,pcg_9c5f70e758e3de07,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,test,True,True
movies2_movies2_001116_fbfde4762630,movies2,0,val,pcg_5b92a0cc66f83d1b,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_001291_b2b4050bd2f6,movies2,1,val,pcg_5de96f4157abe932,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
rwf2000_rwf2000_001848_c0f0d9a3955d,rwf2000,1,val,pcg_3a85e80241361de3,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
surv_fight_surv_fight_001856_523ffd173393,surv_fight,1,val,pcg_f9743b7e3c3ab5b0,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_001020_cd1714eec783,movies2,0,val,pcg_54d162aa67e3ff5b,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_000823_b8d0feb5bd76,movies2,0,val,pcg_e18d8e0fbc799ecb,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
rwf2000_rwf2000_001838_3b66044d738d,rwf2000,1,val,pcg_797d26f23ff9e034,perceptual-candidate connected component; reviewed distinct edges dismissed,excluded,candidate_component_label_conflict,excluded,True,True
movies2_movies2_001296_3b0e9e9d76a6,movies2,0,val,pcg_b0532d5bba8b4014,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
hockey_hockey_000449_b10655dbbdf9,hockey,1,val,pcg_8509dc5771eec30d,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,val,True,True
movies2_movies2_001419_6c436305112d,movies2,1,val,pcg_11cf07e2d2c5b59e,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
hockey_hockey_000385_48225094c464,hockey,0,val,pcg_55e7e63b341942be,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
hockey_hockey_000314_c5896040b943,hockey,0,val,pcg_8eb8b377ced28dd7,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_001001_e1e5afac33b7,movies2,1,val,pcg_3b06b1d9e6523070,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,test,True,True
hockey_hockey_000043_0f852a214abe,hockey,1,val,pcg_4e0e2d1bcfdd9cba,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,test,True,True
movies2_movies2_001132_69aecf434932,movies2,1,val,pcg_0998ae87245103ee,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,test,True,True
hockey_hockey_000419_ab5ac2f3bd6f,hockey,0,val,pcg_e8989c5986933970,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,val,True,True
rwf2000_rwf2000_001727_6ba788b2e9e5,rwf2000,0,val,pcg_207f9095dba7a7f3,perceptual-candidate connected component; reviewed distinct edges dismissed,excluded,candidate_component_label_conflict,excluded,True,True
violent_flows_violent_flows_001585_8341a050949b,violent_flows,0,val,pcg_85f1bc518a8a1350,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
surv_fight_surv_fight_001914_b6ac8b11afe6,surv_fight,1,val,pcg_20c2391bbe387f95,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_000621_12fc2db1bfc0,movies2,1,val,pcg_adbf2990364bcf32,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_001214_a2501d1f2916,movies2,0,val,pcg_c52515f90d89e29b,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,test,True,True
hockey_hockey_000247_670b87bfa3f6,hockey,0,val,pcg_10de9c5223c5f3ae,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_001204_756d28497e92,movies2,1,val,pcg_f9fb60c969057844,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_000957_4526c7ecc605,movies2,1,val,pcg_c4d1bb130038cd17,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
hockey_hockey_000203_5b9d65c587c8,hockey,0,val,pcg_41210026e077f489,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_001244_101a92f68fbb,movies2,0,val,pcg_25d57581464439bd,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_001438_eb8e7c6ba3d0,movies2,1,val,pcg_fb510432e19594cb,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
hockey_hockey_000493_3701aa4a2f32,hockey,0,val,pcg_08249448576f4f66,perceptual-candidate connected component; reviewed distinct edges dismissed,excluded,candidate_component_label_conflict,excluded,True,True
hockey_hockey_000150_219e37b5fff3,hockey,0,val,pcg_07bfd419224b19d2,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_000682_fdce3374d3eb,movies2,0,val,pcg_34e907332e5e0f5e,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
rwf2000_rwf2000_001695_5a05d142766d,rwf2000,1,val,pcg_e3c778c86f973e27,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_001228_7debf0e17166,movies2,0,val,pcg_8f0e25d321d05018,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,val,True,True
violent_flows_violent_flows_001571_03a90d82adff,violent_flows,0,val,pcg_e1bb1d7d4d54059f,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,val,True,True
surv_fight_surv_fight_001773_b73caee4d76c,surv_fight,0,val,pcg_e01932468ae7c975,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
surv_fight_surv_fight_001899_fd7819420159,surv_fight,1,val,pcg_dd98527ca094610b,perceptual-candidate connected component; reviewed distinct edges dismissed,excluded,candidate_component_label_conflict,excluded,True,True
rwf2000_rwf2000_001781_46bd4a469a34,rwf2000,1,val,pcg_bf524fe786637e91,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_000833_911bae8229e8,movies2,1,val,pcg_18f5613e7fb89028,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,test,True,True
movies2_movies2_000792_989124e642a9,movies2,0,val,pcg_058be3408e114eea,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,val,True,True
hockey_hockey_000036_9ee0a8268abe,hockey,0,val,pcg_08249448576f4f66,perceptual-candidate connected component; reviewed distinct edges dismissed,excluded,candidate_component_label_conflict,excluded,True,True
movies2_movies2_001374_9d05071021d0,movies2,0,val,pcg_a37a466bc9a817ee,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,test,True,True
rwf2000_rwf2000_001739_2da435ecc1c3,rwf2000,0,val,pcg_22fe9de1068e66fe,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_001431_39852bea00f0,movies2,1,val,pcg_3239c5c5370528a0,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_000660_fe45c66e3897,movies2,0,val,pcg_eb8c3f85dc246281,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,test,True,True
movies2_movies2_001226_e8ee64415fda,movies2,1,val,pcg_9de4f53eea1e5148,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,val,True,True
surv_fight_surv_fight_001885_c485a635ec71,surv_fight,1,val,pcg_56bcdd58a7999aee,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
surv_fight_surv_fight_001961_87cd511a6154,surv_fight,1,val,pcg_f41e6fb3cd2bdab3,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,test,True,True
hockey_hockey_000494_7357875ad99f,hockey,1,val,pcg_143f3fe003a0951e,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,test,True,True
movies2_movies2_001355_ad6954c7b49f,movies2,0,val,pcg_fb97e80a74e0f641,perceptual-candidate connected component; reviewed distinct edges dismissed,excluded,m3_cache_unavailable,excluded,True,False
rwf2000_rwf2000_001776_530b5bbb572c,rwf2000,1,val,pcg_564c974434c44972,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,test,True,True
movies2_movies2_000974_d47172109d8b,movies2,1,val,pcg_f68bcfead9a61b15,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,test,True,True
movies2_movies2_000972_e2f059527bb0,movies2,0,val,pcg_f3dc969851045546,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_001317_39800c790388,movies2,1,val,pcg_62233006bc2f0fec,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,test,True,True
movies2_movies2_001149_e984e2744c04,movies2,0,val,pcg_67b697d7d04bf97e,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
hockey_hockey_000402_9b80381a92ff,hockey,0,val,pcg_76f1eae91affcf3c,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,val,True,True
movies2_movies2_000816_67391b22baa9,movies2,0,val,pcg_af7f5857b04f5c6c,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
hockey_hockey_000441_a1e0851fdbf4,hockey,1,val,pcg_1e8f7ea54c21a688,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
hockey_hockey_000404_c037df3a9f6f,hockey,0,val,pcg_4dc83047b5bf213b,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_000559_b9352fb7cd04,movies2,1,val,pcg_e574f239960e5699,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_000987_fc1239701e32,movies2,1,val,pcg_f0d35d59f0b6bc46,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_001163_36993197d6b0,movies2,0,val,pcg_56866bdd71071e10,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
surv_fight_surv_fight_001988_96b96706ac22,surv_fight,1,val,pcg_c88c9190c4811caa,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
hockey_hockey_000019_2e472971d853,hockey,1,val,pcg_9b3c744ede46062b,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
surv_fight_surv_fight_001929_3c791a544e0f,surv_fight,1,val,pcg_f3ac006a69684f9a,perceptual-candidate connected component; reviewed distinct edges dismissed,excluded,m3_cache_unavailable,excluded,True,False
rwf2000_rwf2000_001709_24df7a85f0e6,rwf2000,1,val,pcg_871b4b140a5df27e,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_000624_ca27329c2685,movies2,0,val,pcg_fad0cff30bba979c,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,test,True,True
hockey_hockey_000028_07b098c9f944,hockey,1,val,pcg_fcf25ff4c44ad94e,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_000628_55383f48a04b,movies2,0,val,pcg_f5758c86bccbcabe,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
hockey_hockey_000131_167b53cb49ed,hockey,0,val,pcg_879bd7aae1c4840f,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
hockey_hockey_000231_b563476ccbd9,hockey,0,val,pcg_fde1ee81d3a1699c,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
hockey_hockey_000485_bf4ea0a497fa,hockey,0,val,pcg_67fbbe511fb6983a,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
hockey_hockey_000135_c2dd83abb341,hockey,0,val,pcg_08249448576f4f66,perceptual-candidate connected component; reviewed distinct edges dismissed,excluded,candidate_component_label_conflict,excluded,True,True
surv_fight_surv_fight_001764_da2431256331,surv_fight,0,val,pcg_acbc2c5d0c3d2c58,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
