video_id,source_dataset,label,split,semantic_group_id,source_video_relative,original_dataset_relative,merged_filename,clip_length,frame_count,sample_fps,m1_cached_tensor_sha256,raw_video_size_bytes,raw_video_sha256
rwf2000_rwf2000_001650_07418ea97b57,rwf2000,0,test,pcg_f27d7e768eec1f5e,data/merged/videos/non_violence/rwf2000_001650.mp4,Violence Detection Dataset/non-violent/14.mp4,rwf2000_001650.mp4,50,40,8.0,978b8fa7ab35ce9b36f222cd421bb0d7103b5a62dfcc38f24b989900f0179e0c,3319910,87dbe82a885c707c43ec02df26b4c6ce442570f75998ea67ea37ab767c6bf149
rwf2000_rwf2000_001651_5714cad0c2b2,rwf2000,0,val,pcg_daefd8d6c59a2942,data/merged/videos/non_violence/rwf2000_001651.mp4,Violence Detection Dataset/non-violent/15.mp4,rwf2000_001651.mp4,50,50,8.0,bb22b90d9de3e41ebfc32ad01a9d1140683517cd77f7d2cf18273104642bae8c,8154828,946c26f4e2403ef079ebaebcb9ecd4f7d4724783aed6e25873e3a1e3001eece8
rwf2000_rwf2000_001653_2783586ba481,rwf2000,0,train,pcg_c010fd79405bb8bc,data/merged/videos/non_violence/rwf2000_001653.mp4,Violence Detection Dataset/non-violent/17.mp4,rwf2000_001653.mp4,50,50,8.0,6e665da3ffa44a57e4dd677ae60150caf8f9e46d790927cdf36618bafdfc5c8d,3726555,675d1bac717e6307293227850d1afc19c4c49ee999b44a6a76a62e745d5ffde0
rwf2000_rwf2000_001655_cef41bb7b538,rwf2000,0,test,pcg_9565c09df35d9fc0,data/merged/videos/non_violence/rwf2000_001655.mp4,Violence Detection Dataset/non-violent/19.mp4,rwf2000_001655.mp4,50,20,8.0,e0f2ea1d85ba0c4e50959ab801efa0681bcfa4042914c0330cc5d57997d0b6aa,1149746,0a68def5d2f36c0916c6a394a561bcc2789c57d597deafa6e9a752fa613acfad
rwf2000_rwf2000_001656_270d750811d3,rwf2000,0,val,pcg_3cbd72ed0b99c40c,data/merged/videos/non_violence/rwf2000_001656.mp4,Violence Detection Dataset/non-violent/2.mp4,rwf2000_001656.mp4,50,37,8.0,1b27e4d2cd8a74060f40244be2c1a21be7ecad2074b12d1bc13f78b5e34c6573,3289529,5211939c5e4dc36ad2a2703b9cd89c91d755810b3645ae735ab04524252fe542
rwf2000_rwf2000_001656_524cbb115eec,rwf2000,1,train,pcg_acacfcde422af117,data/merged/videos/violence/rwf2000_001656.mp4,Violence Detection Dataset/violent/128.mp4,rwf2000_001656.mp4,50,35,8.0,b9f69624b27e44c0b7499b5dd4853884bf31a617619ca33be9b3652dc9b9a41d,2513155,2cfe615dacde2e74055c48fd5158e75d1f2dfa4578da32c15038ee7ccbfd074b
rwf2000_rwf2000_001657_b14c971041b9,rwf2000,0,train,pcg_7061a048f27aabdb,data/merged/videos/non_violence/rwf2000_001657.mp4,Violence Detection Dataset/non-violent/20.mp4,rwf2000_001657.mp4,50,27,8.0,14dcb14a08f714869be59707ba833f99dc68a597d678fb6ba11f26c9df5d42cb,1484507,a892585876b98b09a16dec90b42c98d9c34a17d4df04779861f22573205c51cc
rwf2000_rwf2000_001657_bbcae3fd9602,rwf2000,1,train,pcg_bf17b279c49b872e,data/merged/videos/violence/rwf2000_001657.mp4,Violence Detection Dataset/violent/129.mp4,rwf2000_001657.mp4,50,30,8.0,92091ffa34f1a5a5106c7f93fce56643b3a6d0b12e2d76d4f638778e1d709539,2324728,99f604306312581c3acb9c78098c2f58bc67ee67cde86c3122ec2285b1fc1193
rwf2000_rwf2000_001658_ad86dec801d3,rwf2000,1,train,pcg_02af8c04a126f19f,data/merged/videos/violence/rwf2000_001658.mp4,Violence Detection Dataset/violent/13.mp4,rwf2000_001658.mp4,50,48,8.0,7ed5ad3587ea1c21c76c97fff5517596e26fcc9bb897443fda038346fc29dfef,4012424,821ac5a4b446ff091bb211553dc4702171bd037db312e62e2507c379c22a0cbf
rwf2000_rwf2000_001658_fc0a73623760,rwf2000,0,test,pcg_a1bd79014f5be51b,data/merged/videos/non_violence/rwf2000_001658.mp4,Violence Detection Dataset/non-violent/21.mp4,rwf2000_001658.mp4,50,41,8.0,9a051536f507a90a101115016c9e7d4c8269f4be808f2cb0252bd132158388fc,2197156,a3e267e86c60f3e36e2f270f4960175f34c698fd74ab69e9b523ea0094299927
rwf2000_rwf2000_001659_44c9b1bf10bd,rwf2000,0,test,pcg_99e484aae6358fa5,data/merged/videos/non_violence/rwf2000_001659.mp4,Violence Detection Dataset/non-violent/22.mp4,rwf2000_001659.mp4,50,36,8.0,59c260e368d96c616561b67dd2b0d7496fa14e6450318bba41228790f1b54095,2434873,2833cf45911dcff08ee2c1fa2bc52bde10c2a6722a5271c3c54de20451476b13
rwf2000_rwf2000_001661_b1bf861120bd,rwf2000,1,test,pcg_edce4ba3ebdc7df8,data/merged/videos/violence/rwf2000_001661.mp4,Violence Detection Dataset/violent/132.mp4,rwf2000_001661.mp4,50,50,8.0,64f1892e178b7c55ec399ccf0c91e5a8c7cf9077718bf2bac1c1af2b6b996077,3490594,abeacc8d55cf2fec958df28898f3ded2565e01e1d3463be22364d1a8ef210bac
rwf2000_rwf2000_001664_18d45aaa3952,rwf2000,0,test,pcg_965ca2beb8b1a0b4,data/merged/videos/non_violence/rwf2000_001664.mp4,Violence Detection Dataset/non-violent/27.mp4,rwf2000_001664.mp4,50,35,8.0,cdad12547227cc741bc81a217fdff2ec455e4b42d1ba56c45d87fbbb5ad9a4fd,2433956,8a08f2403f2c67937d87c0871833dfd02de5f492da21662de3c9e1b048c46984
rwf2000_rwf2000_001665_9578727cd42b,rwf2000,1,train,pcg_b741314ef7a47b1d,data/merged/videos/violence/rwf2000_001665.mp4,Violence Detection Dataset/violent/136.mp4,rwf2000_001665.mp4,50,48,8.0,33a21a59c217b08885d12e102966178af71eb2b9b0d1efc5b532c463608a1447,3292305,295705d766356d7114b1ab24687233029e3fe971763c34ec622caa17d2f7b52d
rwf2000_rwf2000_001666_3fb9b3f369e6,rwf2000,0,train,pcg_3f8f0ce814d9e34a,data/merged/videos/non_violence/rwf2000_001666.mp4,Violence Detection Dataset/non-violent/29.mp4,rwf2000_001666.mp4,50,34,8.0,9ab4dfdfd747a78f145af3376a60c8bcc0a79d6ae4cdde5c576095eeb04c5357,2278639,82d594a18a082083c29026426fd9f7dd0b8033d0e8b8ca2fc5c8154b23a334ff
rwf2000_rwf2000_001666_638eea6f371a,rwf2000,1,val,pcg_c399522023357219,data/merged/videos/violence/rwf2000_001666.mp4,Violence Detection Dataset/violent/137.mp4,rwf2000_001666.mp4,50,33,8.0,6d6b79ebb5e8d92060c011807cf7c02b5fc8691a40094deda58b10eabc061ff9,1738988,d3b2202190ead1e89c14a594f2d03fe645a1f1bb7e5b74415c25bfff2c6d7935
rwf2000_rwf2000_001667_0ce3a0b796fc,rwf2000,1,train,pcg_c4a89976e7d6f83e,data/merged/videos/violence/rwf2000_001667.mp4,Violence Detection Dataset/violent/138.mp4,rwf2000_001667.mp4,50,50,8.0,cae39b958e06b0c774a6094b2e6273801803d4b8287647149e4e0e3b53f33f86,5348513,df89f344e6dbfc39acae564669dc95139fcc84478573a88a37f593a53b5d7266
rwf2000_rwf2000_001670_0181d981ad17,rwf2000,1,train,pcg_c50559a921a0f06c,data/merged/videos/violence/rwf2000_001670.mp4,Violence Detection Dataset/violent/140.mp4,rwf2000_001670.mp4,50,33,8.0,064a02c2c29836f9638496d98e2be618d1dee11ca34adfcc5acc68da49c971af,2057080,acd844023fb325f8b5b3f21724e28536f0ac8a0e761a473c0371558a12be910c
rwf2000_rwf2000_001671_d257e46907a6,rwf2000,0,train,pcg_33dfc574c28a5d3e,data/merged/videos/non_violence/rwf2000_001671.mp4,Violence Detection Dataset/non-violent/33.mp4,rwf2000_001671.mp4,50,48,8.0,b58ad253042a01968005abd57c7b6d3bd7186bc40b68eb729b919157a0eff1b9,3551561,4d8eb9b79e858826e9029617cc4e1e0d1e9adc068c64081567e10895c35e0342
rwf2000_rwf2000_001672_41b938c66e17,rwf2000,1,train,pcg_bda456d008c24762,data/merged/videos/violence/rwf2000_001672.mp4,Violence Detection Dataset/violent/142.mp4,rwf2000_001672.mp4,50,43,8.0,0212fdbdf0470a90bfef7998b3c7b8a555d10c41eb344b083a2fb77dd9c9abc0,2825600,11cd116bbac1b681ccbaa4f8ab953033c3458797b397ab2a473c2a84f93da168
rwf2000_rwf2000_001672_c04833ac5623,rwf2000,0,val,pcg_568a88bd1b0c27c6,data/merged/videos/non_violence/rwf2000_001672.mp4,Violence Detection Dataset/non-violent/34.mp4,rwf2000_001672.mp4,50,43,8.0,2ba8c0c8e1771675cfbe56a72abdccb6edcce11b291b5e2aaa6aefbcbca7bc95,3185363,a487ec10facddb8f535063ac8d4f15d192c3d730594e57cccb76ae47a2e8b0e0
rwf2000_rwf2000_001674_f9d4321cda52,rwf2000,0,val,pcg_0ccbc2e8e79ff8b7,data/merged/videos/non_violence/rwf2000_001674.mp4,Violence Detection Dataset/non-violent/36.mp4,rwf2000_001674.mp4,50,39,8.0,92f30f1c442b2a6fbac0f10d5f11acf5704979a6b562d6a6ed5370d385cc221b,3230043,d794afa4609d5ec26a36a7fc0aa2df4d7d9b59ca584e2ccdbc1978548ab7ad0a
rwf2000_rwf2000_001675_d122012d0f67,rwf2000,1,train,pcg_95d6ddee51f63363,data/merged/videos/violence/rwf2000_001675.mp4,Violence Detection Dataset/violent/145.mp4,rwf2000_001675.mp4,50,39,8.0,c08fdc60c4e2d582fcb60a3789dc838bb9ac30cf0dedc2271d6998674bec2096,2910109,6f2f63be5766bdc52c36f0688ed5b76b0def05db4a981f896841c0a447d516ad
rwf2000_rwf2000_001676_f67d96d7bcbb,rwf2000,1,train,pcg_0276161d394db448,data/merged/videos/violence/rwf2000_001676.mp4,Violence Detection Dataset/violent/146.mp4,rwf2000_001676.mp4,50,34,8.0,6ece349b95388cab9b89b4557de7104f494914c0dbfb54af7b0053a0aa8f2229,2074681,3c955627db6c8c7e8944cfa3b798517d408792399422b6ab316b923f09318e95
rwf2000_rwf2000_001679_5182d8600079,rwf2000,0,train,pcg_6c19147caccfd814,data/merged/videos/non_violence/rwf2000_001679.mp4,Violence Detection Dataset/non-violent/40.mp4,rwf2000_001679.mp4,50,50,8.0,6d6fdc1bc68bdbe64718aca995ce11b6cf5aa84f42f52399d6174de7841d5ee5,3232091,84206f462a4dbdf6547baec50167eebce0bd48d5c4a83ff0373a01238326a626
rwf2000_rwf2000_001679_555d8dfe6641,rwf2000,1,test,pcg_efe06c7a8d733d52,data/merged/videos/violence/rwf2000_001679.mp4,Violence Detection Dataset/violent/149.mp4,rwf2000_001679.mp4,50,24,8.0,072b8b67912838542084ca72406725fa824b8290119d6f7bf2ef2c2c5a3918fa,1852643,7a681222f2490bf449d253005fbfc485428b4229b8a10518a073afdb67b115e8
rwf2000_rwf2000_001680_62c43ba6ec56,rwf2000,1,train,pcg_b759b5cb7da218fb,data/merged/videos/violence/rwf2000_001680.mp4,Violence Detection Dataset/violent/15.mp4,rwf2000_001680.mp4,50,50,8.0,d5ea725b9d475ec661290580a8f81aa4af96d0cbd21ab18955cd810ff51f7d01,7272778,ccd673f92e1b5177eb5956079b825315b12418e331ed24b6c2d846d92e5d0fcb
rwf2000_rwf2000_001681_4637a4beb558,rwf2000,0,train,pcg_3f8f0ce814d9e34a,data/merged/videos/non_violence/rwf2000_001681.mp4,Violence Detection Dataset/non-violent/42.mp4,rwf2000_001681.mp4,50,36,8.0,5c7bbd2a826466fa076b2f0474e91c7cfd0a0517ec734dce90e3d5f0ef0413a6,2799238,7e95f243942b5c9b3645da774eaf9d582ea723accfdf2d5ca033f57962691863
rwf2000_rwf2000_001682_c7526ca3cf04,rwf2000,1,train,pcg_dad4684285f28dcb,data/merged/videos/violence/rwf2000_001682.mp4,Violence Detection Dataset/violent/151.mp4,rwf2000_001682.mp4,50,40,8.0,266db8359e69ff8a4856901d680fedc2eac2f5b35700549da1c16ce8f8e33019,2818240,ef5b8d5a92b5747cfd7cc869a6aa0e99466478c25d67fc2be7edddc0bd7d533b
rwf2000_rwf2000_001683_15ed17ac9497,rwf2000,0,val,pcg_0a10aa4f476a530b,data/merged/videos/non_violence/rwf2000_001683.mp4,Violence Detection Dataset/non-violent/44.mp4,rwf2000_001683.mp4,50,31,8.0,14c0228c19e277f5c8db168968f85976ef15270b7b24c60e64bd9934a696758f,2310210,8a455e4232f1246a19feee0b697a372909506d8933a98a6812b82dbbbe1a6160
rwf2000_rwf2000_001684_aa44b548dfaf,rwf2000,1,test,pcg_ef9d3d150e1aac58,data/merged/videos/violence/rwf2000_001684.mp4,Violence Detection Dataset/violent/153.mp4,rwf2000_001684.mp4,50,36,8.0,ea004c3608817317303498b1762c3e1080a59d85c4bc7d09cadf1ec12c267590,2519969,8833206a283c41e4c3ee1b552f16960f74a04c09b3db2bfa0973f189527e4342
rwf2000_rwf2000_001685_43dd6c133b37,rwf2000,1,test,pcg_f37218891aba07d4,data/merged/videos/violence/rwf2000_001685.mp4,Violence Detection Dataset/violent/154.mp4,rwf2000_001685.mp4,50,40,8.0,662c3be3019f1d956d1c06ca71d645d3dc75b9c3f4328d09432e4a4c85bd5b66,2679854,eba9621effd936fce0eba8a8b6013f18b1b9b378d5edca791aee3cabf38ea70e
rwf2000_rwf2000_001689_dcc4a9d59d73,rwf2000,1,test,pcg_bf5d5d0ca0343107,data/merged/videos/violence/rwf2000_001689.mp4,Violence Detection Dataset/violent/158.mp4,rwf2000_001689.mp4,50,50,8.0,74d8f1eff684adddd04ede91abe9c5c6e30c68cec7a898be2c573b8d3bb73355,3864729,f54afd37d409d03b066ac59bb39cbf5b5e294747d27e90dced01365d2f798854
rwf2000_rwf2000_001689_f3fc03d83338,rwf2000,0,val,pcg_fc12993add73cb58,data/merged/videos/non_violence/rwf2000_001689.mp4,Violence Detection Dataset/non-violent/5.mp4,rwf2000_001689.mp4,50,41,8.0,985bc3c7cd6c9c3ca4a267a26907a39c76869315e92f550c8d6a77104bd23e06,3045567,f9760f3d67cd7e9d77eca3a51d6e0fa005a6114c053493ffd2b58f3ff1d6484f
rwf2000_rwf2000_001690_851e774a06a2,rwf2000,1,train,pcg_42f221055e6225ea,data/merged/videos/violence/rwf2000_001690.mp4,Violence Detection Dataset/violent/159.mp4,rwf2000_001690.mp4,50,47,8.0,f27f8da0dd76bbf9eef2c140b726d1e25961c852c0a9db37c8cf7541a4d684ca,3487569,d43a93f20fc6f5d60e2adf977f070b6f17e15e3d2235700cf485ef00bec7b8b2
rwf2000_rwf2000_001690_e69227d6d81c,rwf2000,0,train,pcg_386c28ac695b5e9b,data/merged/videos/non_violence/rwf2000_001690.mp4,Violence Detection Dataset/non-violent/50.mp4,rwf2000_001690.mp4,50,50,8.0,700fb1eb597eb93faf73446d15a41e66e67a7af1c0209e3c4279c6b8e81b890c,3706877,b8ccf6d0078beb36c36c8749fcf6c70abac6cd37e7d4703a1c7f4189d4b55fd9
rwf2000_rwf2000_001691_51ea4866035e,rwf2000,1,val,pcg_ea7a3e7e000b6258,data/merged/videos/violence/rwf2000_001691.mp4,Violence Detection Dataset/violent/16.mp4,rwf2000_001691.mp4,50,50,8.0,e3deeb5a81221c01b7bfd32dcf5cfc9649c0df5e94050a553834082b9b03d1d0,3804832,d8b2d1ea3ba9f29128a18ea6e4a54e88d209e0226555a65409615e39f81acd21
rwf2000_rwf2000_001691_f00c31feaff0,rwf2000,0,train,pcg_b0c7f93e87db8bcb,data/merged/videos/non_violence/rwf2000_001691.mp4,Violence Detection Dataset/non-violent/51.mp4,rwf2000_001691.mp4,50,40,8.0,5356a2ad8a3a8b26bd8746e253a8c2cb8b72330e4cb1bf5e7dd326d891194814,3069034,091821473e87db58bd4ba77c318e66faa1f14704112f85ab09f8afe0ae3c58ba
rwf2000_rwf2000_001693_27ee4b441d02,rwf2000,0,test,pcg_da55f327a9445b6a,data/merged/videos/non_violence/rwf2000_001693.mp4,Violence Detection Dataset/non-violent/53.mp4,rwf2000_001693.mp4,50,40,8.0,608a68d663e212c3664fd0b414456d64575c2c53eea7973bb5f11d4e3c2f12a7,3054503,30883b9bb1fa4fc3c583c67c292d4b2b8a996e2de67493b1c1c2b7c95437ee89
rwf2000_rwf2000_001693_8e6ca1b1a69c,rwf2000,1,val,pcg_19f36bce39860f1c,data/merged/videos/violence/rwf2000_001693.mp4,Violence Detection Dataset/violent/161.mp4,rwf2000_001693.mp4,50,31,8.0,04a5a0c98aa4028eb7976ca31d48b9963f92017623aa053409ddf2f3ccf30fa4,2412711,1919dbee0d48d9d327acec3fecf8a512cfab4cb609db90923e9d705a7d082882
rwf2000_rwf2000_001694_aa1274099904,rwf2000,1,train,pcg_9fe7bed94e9354db,data/merged/videos/violence/rwf2000_001694.mp4,Violence Detection Dataset/violent/162.mp4,rwf2000_001694.mp4,50,50,8.0,7026abd145de7a4a8eff58f275e07e910850b9f358b7f2755f8e9024dde5b783,6831666,d2f2d7a8fb72fb59b2c8326b0d26d7bca504a1a3ff11dd5ba16bcfb837d1b6d4
rwf2000_rwf2000_001695_5a05d142766d,rwf2000,1,train,pcg_e3c778c86f973e27,data/merged/videos/violence/rwf2000_001695.mp4,Violence Detection Dataset/violent/163.mp4,rwf2000_001695.mp4,50,50,8.0,5d973b2b250c90ba83cf4cceeace3678e382c03bc94836d5baaf55cf946d19a8,5357048,fb2c38ca686fc2a4cb21dd68fb7eed8568110c4f5352793a83bbda177b6cb1c8
rwf2000_rwf2000_001697_d66c8ce4a0bb,rwf2000,1,train,pcg_06527fbce627429a,data/merged/videos/violence/rwf2000_001697.mp4,Violence Detection Dataset/violent/165.mp4,rwf2000_001697.mp4,50,27,8.0,f27f5c6d54e162c9c17e9c015c6f28874781a3c8d158375e173bb842bde04e34,1559636,efc8b3c004d4673013a568330047f8851635d6ec81ebcda0c804480913b0fa1d
rwf2000_rwf2000_001699_499ecaff032e,rwf2000,0,train,pcg_85120d8a321dafa0,data/merged/videos/non_violence/rwf2000_001699.mp4,Violence Detection Dataset/non-violent/59.mp4,rwf2000_001699.mp4,50,50,8.0,6d58763f36fb3892d2d739a0a664fb91f085d3f6660e7f42c7af515b19650e67,4186537,7fb62a8b0670f657f5db9fe6a1965ce4d25f8091b2f3cb5212311daacf513e19
rwf2000_rwf2000_001699_933e1b5030e2,rwf2000,1,train,pcg_459f71c367a03223,data/merged/videos/violence/rwf2000_001699.mp4,Violence Detection Dataset/violent/167.mp4,rwf2000_001699.mp4,50,42,8.0,8dae4aff88caf71bf89ac41626f44541303a12e8c2bfceda8cb3d818f56d04f0,2778730,5f205fb145d07f165b9e9ec75be7fbdd69f147c416ec6da91aa0f6c5079828ee
rwf2000_rwf2000_001700_ca3fcb1a7117,rwf2000,1,train,pcg_0c3e2794ab7ba5ab,data/merged/videos/violence/rwf2000_001700.mp4,Violence Detection Dataset/violent/168.mp4,rwf2000_001700.mp4,50,50,8.0,a6dea7c65adac4235ce8a82e2f824ab9e54b91fcd5e200acf9e064f76fd51034,4125267,51df8003611c08cc4f31a5e98b851f9966f8ddf31a74ffc48d533e16f4d1138d
rwf2000_rwf2000_001701_6975fd532579,rwf2000,0,train,pcg_dd4507311d4f2ead,data/merged/videos/non_violence/rwf2000_001701.mp4,Violence Detection Dataset/non-violent/60.mp4,rwf2000_001701.mp4,50,50,8.0,0b1847761da7f03575b27bc6970122b747534159356a4cdbaa74869bd0da7818,3478353,7a76c4e4737d9a79f235b4baee27c70ae3f4f61c2798a02efd3175a77e24bf61
rwf2000_rwf2000_001701_6f40450f772d,rwf2000,1,val,pcg_7ee50fa8c0ff7d3d,data/merged/videos/violence/rwf2000_001701.mp4,Violence Detection Dataset/violent/169.mp4,rwf2000_001701.mp4,50,50,8.0,d28961c3d696eae75207cc0fa8c144f1cf07894dd2d33b43aef8f0eab40a8823,5984647,db6eb4cc8ce7d86947cd3142436b13e7e65d9e5bbe1129eba3ddc8a1468c7ccd
rwf2000_rwf2000_001702_22cca41ec7c3,rwf2000,1,val,pcg_b770b2deaf7c6bd7,data/merged/videos/violence/rwf2000_001702.mp4,Violence Detection Dataset/violent/17.mp4,rwf2000_001702.mp4,50,33,8.0,85e37b58e349db486827eb488c72f47d692896275f3f68dfbf0f394871c3cd97,2191565,9a8fb798fda9f1502c885cdad725df6beb946336d7bd8f8783ae5410904cc54b
rwf2000_rwf2000_001703_0f3b3bd18d06,rwf2000,1,train,pcg_7280be2ab15d8e4b,data/merged/videos/violence/rwf2000_001703.mp4,Violence Detection Dataset/violent/170.mp4,rwf2000_001703.mp4,50,43,8.0,e4f3eb6965e3ba978c6b6750f86c32718bbdcbe676f20ba99cd4ae8fdfd0bd80,2903522,b9aa87f5e65c12caa5758be1748fda6ffa009795a5b20d829f886c5f728daf05
rwf2000_rwf2000_001705_bce4d6a3d58d,rwf2000,1,train,pcg_0d7640b0d878addd,data/merged/videos/violence/rwf2000_001705.mp4,Violence Detection Dataset/violent/172.mp4,rwf2000_001705.mp4,50,30,8.0,a8122c4a7c09d651007536c327f2b490fc7af7cbe0da90fb9984f992af4e1548,1917204,288302bd50102b56180d90cd71d1f3f9418c7b0f1ba1d252f98528769061b69c
rwf2000_rwf2000_001705_bf25bc91bbc6,rwf2000,0,train,pcg_ee8a2d1ee2b2e25a,data/merged/videos/non_violence/rwf2000_001705.mp4,Violence Detection Dataset/non-violent/64.mp4,rwf2000_001705.mp4,50,28,8.0,dcdfcff7f1871181aead78a5f6f3d472402d29449bec2492af248d228411c842,2004848,733db733ea4b604cdee0acafb74ba00ef52dff742338c977b6cc57da8bb4cb1a
rwf2000_rwf2000_001707_638213698a4d,rwf2000,1,train,pcg_540939b43bacb8e2,data/merged/videos/violence/rwf2000_001707.mp4,Violence Detection Dataset/violent/174.mp4,rwf2000_001707.mp4,50,48,8.0,4cf291d6c5ae2a75cf27a8302f2b4b2fb75260ecfb5e36fb404fb297d6657383,3411919,fb3caf42f488613eb127e677bfcd376434ed7e43a362e7dcf3ab8eeb733960c1
rwf2000_rwf2000_001708_31a55d56c452,rwf2000,1,test,pcg_2d7dffaa08b537b2,data/merged/videos/violence/rwf2000_001708.mp4,Violence Detection Dataset/violent/175.mp4,rwf2000_001708.mp4,50,50,8.0,9964f1a9b133ebed4d39e8b781c5d89a36888424607c99495c16c04ef4476fa3,4381295,cf36979aa089cbffe4efed6b328862137e44db0156766b1983134bcf82317487
rwf2000_rwf2000_001709_24df7a85f0e6,rwf2000,1,train,pcg_871b4b140a5df27e,data/merged/videos/violence/rwf2000_001709.mp4,Violence Detection Dataset/violent/176.mp4,rwf2000_001709.mp4,50,33,8.0,46e21a57081fcbc281d6f4130bb5ab56b7e32dd4710dec8968653fc244c0d36c,2180638,2c76b1753253d2185c6e13f534a417b7f7e3976d2ab28c6b85e9b5ee73a2ed4f
rwf2000_rwf2000_001711_ab1710fe6917,rwf2000,0,train,pcg_dfbbc420afbb20a1,data/merged/videos/non_violence/rwf2000_001711.mp4,Violence Detection Dataset/non-violent/7.mp4,rwf2000_001711.mp4,50,30,8.0,953795ca8118e0cf9fe5b2f57c7b7613cdd85e1ddd6d8df489f2422a1b8ae940,2324883,fbabf38d77713b2b6176904c9307ec1a6e35448388f72ee5d58ab14c7d9faf15
rwf2000_rwf2000_001713_9255ec9c2978,rwf2000,1,train,pcg_8ef91674a78b3a38,data/merged/videos/violence/rwf2000_001713.mp4,Violence Detection Dataset/violent/18.mp4,rwf2000_001713.mp4,50,48,8.0,f95c6f81f299781742fa5c5bb36222a44b8814403bd37e9c538cfb7a2bcc8d93,3208396,8d98ec1a60c3650fad0fe3e2998521995a68eed1b2e5f7cefef4f6dbf8ea183c
rwf2000_rwf2000_001714_466254aa0f5b,rwf2000,0,train,pcg_3cadcce0810cab9f,data/merged/videos/non_violence/rwf2000_001714.mp4,Violence Detection Dataset/non-violent/72.mp4,rwf2000_001714.mp4,50,34,8.0,27e65e27672ab519ec7a591a394f0aa44ff02d93c9228c6f08bda3022358b41e,2308227,e4724baf7ddbdc405523a41696f2b39df4dbd8c5313c1239a9d21e7a30d545f7
rwf2000_rwf2000_001715_8e5d268576c2,rwf2000,0,train,pcg_08896d545838e681,data/merged/videos/non_violence/rwf2000_001715.mp4,Violence Detection Dataset/non-violent/73.mp4,rwf2000_001715.mp4,50,50,8.0,aeb4be197beafde378dccec1ed076c739695231da26070b519261eb76ed9d720,4528608,469c9fb05d2f3171aa40c467f44dc7c99b7c8c3dede4900a723ab956f6389ed3
rwf2000_rwf2000_001715_fab90bc1e03a,rwf2000,1,val,pcg_e72cc899fa1daa40,data/merged/videos/violence/rwf2000_001715.mp4,Violence Detection Dataset/violent/181.mp4,rwf2000_001715.mp4,50,50,8.0,4c978f029e80bcc2090ec5fec2159c0ec33daf0186b9e0fa38f0d582dd99eff3,6148647,58281ba5f9bdb89582d0fabe6f3abf0c9110ce7c747e49b0079b8b3909d79e6b
rwf2000_rwf2000_001716_d1f93965d107,rwf2000,0,train,pcg_a6060e27b771b9ae,data/merged/videos/non_violence/rwf2000_001716.mp4,Violence Detection Dataset/non-violent/74.mp4,rwf2000_001716.mp4,50,39,8.0,a3ff00fb09c315fed6a97911287fda1e7d900a2cab40c63c95bc12dbff6c1e24,2846352,38fec563c3d40859aa0fdea8a6e2185d52598b658d586b9a2c0896078268c9de
rwf2000_rwf2000_001717_e01ecd37bf32,rwf2000,0,train,pcg_e7493a9cb21b99df,data/merged/videos/non_violence/rwf2000_001717.mp4,Violence Detection Dataset/non-violent/75.mp4,rwf2000_001717.mp4,50,50,8.0,caee4880397422e169abc03c1adf34715dfe8a78142d6f45628ee17a42d9d050,6454332,fb63a9772562cd1cda41ec3298533035bf6d5098f22978fe436c5c8a17bc285f
rwf2000_rwf2000_001718_27150ac04d16,rwf2000,0,train,pcg_b168a2062aa240c2,data/merged/videos/non_violence/rwf2000_001718.mp4,Violence Detection Dataset/non-violent/76.mp4,rwf2000_001718.mp4,50,42,8.0,e722a873f51d78700bea795ebd018fb7de88e41de6b32f85de376d00ed82a4dd,2958822,3d81161832093c208a5f1d74f823483e5ee8b6619d729ee63cd7370598f27e5c
rwf2000_rwf2000_001719_053ada9ac8c8,rwf2000,1,val,pcg_ffac52759c544161,data/merged/videos/violence/rwf2000_001719.mp4,Violence Detection Dataset/violent/185.mp4,rwf2000_001719.mp4,50,36,8.0,5dddabd38222c7119fda84374abb3ff27c87b931ef333be96cd9d1b5e7670839,2642112,d47f3291ba3050b5867b9c0ad9395384e3d4f963293b351be24bc43e7aa0717f
rwf2000_rwf2000_001719_a6f1b6fd8a5e,rwf2000,0,train,pcg_79ef2504a0e3bd16,data/merged/videos/non_violence/rwf2000_001719.mp4,Violence Detection Dataset/non-violent/77.mp4,rwf2000_001719.mp4,50,50,8.0,2a2c6713f4d08c3cbafef6ffb297fd421896907bf5e3d400ea7b63e5819edb61,3465733,b7fd37ab2389841cc5a1de70fb23b7ee9701718f312b7e7b15a313ead0c15f75
rwf2000_rwf2000_001721_3388def317fc,rwf2000,0,test,pcg_c981e04aa4d56bf5,data/merged/videos/non_violence/rwf2000_001721.mp4,Violence Detection Dataset/non-violent/79.mp4,rwf2000_001721.mp4,50,20,8.0,8d3d678c3a686780339931edc9f385543511d925404c6309dfdb74f05d19835b,1139526,b7f091e1033a0151e3326ae7b01ff672c45c045b33287638a4f2488bb80e7168
rwf2000_rwf2000_001721_95912a331ac5,rwf2000,1,train,pcg_721f808c8d9766b0,data/merged/videos/violence/rwf2000_001721.mp4,Violence Detection Dataset/violent/187.mp4,rwf2000_001721.mp4,50,38,8.0,2804b5315aa4463ef148b8b75a94f7687dd0bd1053063505ae76ad4f1f40e11a,2185638,e27224ac4daa3d6cb9681902a45139cc0d561cee17eac9dec4add0794eab7eb5
